id,imo,vessel_name,beneficial_owner,beneficial_owner_country,operator,operator_country,flag_name,vessel_type_code,built_year,buyer,dwt_design,class1_code,technical_manager,technical_manager_country,commercial_manager,commercial_manager_country,modified_at
24695,9125308,CHOL BONG SAN 1,Sunwoo Tanker Co Ltd,"Korea, Republic Of",Sunwoo Tanker Co Ltd,"Korea, Republic Of",South Korea,Chem,1996,,5808,KR,Government of North Korea,"Korea, Democratic People's Republic Of",Sunwoo Tanker Co Ltd,"Korea, Republic Of",2020-01-01T00:00:00Z
16626,9125413,BEXPETRO1,Index Power & Energy Ltd.,Bangladesh,Index Power & Energy Ltd.,Bangladesh,Panama,LPG,1996,,5586,NK,Siam Lucky Marine Co Ltd,Thailand,Index Power & Energy Ltd.,Bangladesh,2020-01-01T00:00:00Z
26880,9125542,OCEAN ROSEMARY,Shanghai Ever Shine Ship Management Ltd,China,Shanghai Ever Shine Ship Management Ltd,China,Panama,Bulk,1996,,43769,NK,Zhangjiagang Oceanicwit Shipping Co Ltd,China,Shanghai Ever Shine Ship Management Ltd,China,2020-01-01T00:00:00Z
31522,9126417,VILLA,Transocean Oil Pte. Ltd.,Singapore,Transocean Oil Pte. Ltd.,Singapore,Singapore,Tank,1995,,2395,NK,,,Transocean Oil Pte. Ltd.,Singapore,2020-01-01T00:00:00Z
36768,9126869,MTT TAWAU,MTT & Priority Group,Malaysia,MTT & Priority Group,Malaysia,Malaysia,Cont,1997,,14099,RI,,,MTT & Priority Group,Malaysia,2020-01-01T00:00:00Z
30808,9126895,FLY MARLIN,Xihe Holdings Pte Ltd,Singapore,Xihe Holdings Pte Ltd,Singapore,Dominica,Tank,1996,,13611,ABS,Maxwell Ship Management Pte Ltd,Singapore,Xihe Holdings Pte Ltd,Singapore,2020-01-01T00:00:00Z
22957,9127693,STAR I,Chronos Shipping Co.,Greece,Chronos Shipping Co.,Greece,Panama,Tank,1996,,46432,RI,Massi Shipping LLC,United Arab Emirates,Chronos Shipping Co.,Greece,2020-01-01T00:00:00Z
352,9128075,NEPTUNE J,NJ TRUST MARINE LTD,Greece,NJ TRUST MARINE LTD,Greece,Palau,Bulk,1996,,23522,NK,NJ TRUST MARINE LTD,Greece,NJ TRUST MARINE LTD,Greece,2023-09-11T00:00:00Z
5113,9128099,MANILA VOYAGER,Sinokor Merchant Marine Co. Ltd,South Korea,Sinokor Merchant Marine Co. Ltd,South Korea,Marshall Islands,Cont,1997,,28352,RI,,,PT Meratus Line,Indonesia,2022-05-20T00:00:00Z
16546,9128142,BLUE SHARK,Janchart Shipping A/S,Denmark,Janchart Shipping A/S,Denmark,Belize,Bulk,1997,,27362,RI,Athenai Management Sal,Lebanon,Janchart Shipping A/S,Denmark,2020-01-01T00:00:00Z
28334,9128673,SENNA 8,Siamgas and Petrochemicals PCL,Thailand,Siamgas and Petrochemicals PCL,Thailand,Thailand,LPG,1995,,5174,NK,,,Siamgas and Petrochemicals PCL,Thailand,2020-01-01T00:00:00Z
28335,9128879,SCHUMI 2,Siamgas and Petrochemicals PCL,Thailand,Siamgas and Petrochemicals PCL,Thailand,Thailand,LPG,1996,,6987,RI,,,Siamgas and Petrochemicals PCL,Thailand,2020-01-01T00:00:00Z
30734,9131096,BRIGHT HONOR,WS Shipping Co Ltd,Hong Kong,WS Shipping Co Ltd,Hong Kong,Panama,LPG,1997,,7246,LR,WS Shipping Co Ltd,Hong Kong,WS Shipping Co Ltd,Hong Kong,2020-01-01T00:00:00Z
12666,9131606,GOLDEN FAITH,Golden Island Diesel Oil Trading Pte Ltd,Singapore,Golden Island Diesel Oil Trading Pte Ltd,Singapore,Singapore,Tank,1995,,3465,DNV,,,Golden Island Diesel Oil Trading Pte Ltd,Singapore,2020-01-01T00:00:00Z
7328,9132741,AL BIDDA,MOL/NYK/K Line,Japan,MOL/NYK/K Line,Japan,Marshall Islands,LNG,1999,,72462,NK,,,MOL/NYK/K Line,Japan,2022-01-31T00:00:00Z
1118,9132791,AL JASRA,Qatar Energy,Qatar,Kawasaki Kisen Kaisha Ltd (K Line),Japan,Marshall Islands,LNG,2000,,72218,NK,NYK LNG SHIPMANAGEMENT LTD,Japan,NYK LNG SHIPMANAGEMENT LTD,Japan,2023-06-29T00:00:00Z
3422,9132818,ZEKREET,Qatar Energy,Qatar,Qatar Liquidfied Gas Co Ltd (Qatargas),Qatar,Marshall Islands,LNG,1998,,72316,NK,K Marine Ship Management Pte Ltd,Singapore,Kawasaki Kisen Kaisha Ltd (K Line),Japan,2022-12-20T00:00:00Z
39681,9133109,ROMEO GAS,Pacific Carriers Ltd.,Singapore,Pacific Carriers Ltd.,Singapore,Indonesia,LPG,1997,,23479,LR,Bernhard Schulte (Singapore),Singapore,Pacific Carriers Ltd.,Singapore,2020-01-01T00:00:00Z
23128,9133422,ASL SHANGHAI,Chinese-Polish Joint Stock Shipping Co. (Chipolbrok),China,Chinese-Polish Joint Stock Shipping Co. (Chipolbrok),China,Liberia,Gen,1998,,22258,PR,"ASL Int""l Ship Management (HK) Ltd",China,Chinese-Polish Joint Stock Shipping Co. (Chipolbrok),China,2020-01-01T00:00:00Z
8401,9133850,CS DEVELOPMENT,China State Shipbuilding Corp. (CSSC),China,China State Shipbuilding Corp. (CSSC),China,Marshall Islands,Tank,1997,,300955,BV,United Ship Management Pte Ltd,Singapore,China State Shipbuilding Corp. (CSSC),China,2021-10-25T00:00:00Z
12211,9134232,EVER DAINTY,Evergreen Marine Corp Ltd,"Taiwan, Province Of China",Evergreen Marine Corp Ltd,"Taiwan, Province Of China",Singapore,Cont,1997,,55604,ABS,,,Evergreen Marine Corp Ltd,"Taiwan, Province Of China",2020-01-01T00:00:00Z
12214,9134270,EVER DIADEM,Evergreen Marine Corp Ltd,"Taiwan, Province Of China",Evergreen Marine Corp Ltd,"Taiwan, Province Of China",Singapore,Cont,1998,,55604,ABS,,,Evergreen Marine Corp Ltd,"Taiwan, Province Of China",2020-01-01T00:00:00Z
27277,9134971,GAS TEXIANA,Sellan Gas Co Ltd (Cong Ty TNHH Sellan Gas),Viet Nam,Sellan Gas Co Ltd (Cong Ty TNHH Sellan Gas),Viet Nam,Panama,LPG,1995,,5174,KR,,,Sellan Gas Co Ltd (Cong Ty TNHH Sellan Gas),Viet Nam,2020-01-01T00:00:00Z
41394,9136058,FOREVER,Pavino Shipping Co. Ltd.,Russian Federation,Pavino Shipping Co. Ltd.,Russian Federation,Russia,Tank,1997,,107169,KR,Peace Shipmanagement Co Ltd,China,Pavino Shipping Co. Ltd.,Russian Federation,2020-01-01T00:00:00Z
29802,9136553,NEPTUNE STAR,Vietnamese Ocean Shipping Co. (VOSCO),Viet Nam,Vietnamese Ocean Shipping Co. (VOSCO),Viet Nam,Vietnam,Bulk,1996,,25398,NK,,,Vietnamese Ocean Shipping Co. (VOSCO),Viet Nam,2020-01-01T00:00:00Z
16245,9138147,ISEACO GENESIS,Iseaco Shipmanagement Pte Ltd,Singapore,Iseaco Shipmanagement Pte Ltd,Singapore,Panama,Cont,1997,,18580,BV,,,Iseaco Shipmanagement Pte Ltd,Singapore,2020-01-01T00:00:00Z
16244,9138159,ISEACO FORTUNE,Iseaco Shipmanagement Pte Ltd,Singapore,Iseaco Shipmanagement Pte Ltd,Singapore,Panama,Cont,1997,,18595,CC,,,Iseaco Shipmanagement Pte Ltd,Singapore,2020-01-01T00:00:00Z
11614,9138161,AEGEAN EXPRESS,Eurobulk Ltd,Greece,Eurobulk Ltd,Greece,Panama,Cont,1997,,18581,BV,,,Eurobulk Ltd,Greece,2020-01-01T00:00:00Z
28833,9138513,DON PASQUALE,Walleniusrederierna AB (Wallenius Lines AB),Sweden,Walleniusrederierna AB (Wallenius Lines AB),Sweden,Singapore,PCC,1998,,28271,LR,,,Walleniusrederierna AB (Wallenius Lines AB),Sweden,2020-01-01T00:00:00Z
35589,9140293,STARSHIP,Megaports Agencies Pte. Ltd.,Singapore,Megaports Agencies Pte. Ltd.,Singapore,Tuvalu,Chem,1997,,6275,NK,Megaports Shipmanagement Pte Ltd,Singapore,Megaports Agencies Pte. Ltd.,Singapore,2020-01-01T00:00:00Z
33054,9140396,FORTUNE ISLAND,Unknown Indonesians,Indonesia,Unknown Indonesians,Indonesia,Indonesia,Gen,1996,,6243,BKI,PT Premier Shipping,Indonesia,Unknown Indonesians,Indonesia,2020-01-01T00:00:00Z
28345,9140449,SENNA,Siamgas and Petrochemicals PCL,Thailand,Siamgas and Petrochemicals PCL,Thailand,Thailand,LPG,1996,,3700,RI,,,Siamgas and Petrochemicals PCL,Thailand,2020-01-01T00:00:00Z
39185,9141962,SAEHAN AURORA,Saehan Marine Service Co. Ltd.,"Korea, Republic Of",Saehan Marine Service Co. Ltd.,"Korea, Republic Of",South Korea,LPG,1996,,4252,KR,,,Saehan Marine Service Co. Ltd.,"Korea, Republic Of",2020-01-01T00:00:00Z
29468,9142095,VINASHIP DIAMOND,Vietnam Maritime Corp (VIMC),Viet Nam,Vietnam Maritime Corp (VIMC),Viet Nam,Vietnam,Bulk,1997,,24034,NK,,,Vietnam Maritime Corp (VIMC),Viet Nam,2020-01-01T00:00:00Z
14520,9142590,DEVON EXPRESS,Livestock Express B.V,Netherlands,Livestock Express B.V,Netherlands,Luxembourg,Live,1997,,3656,RI,,,Livestock Express B.V,Netherlands,2020-01-01T00:00:00Z
37458,9145293,PIRA BHUM,Regional Container Lines Public Company Ltd,Thailand,Regional Container Lines Public Company Ltd,Thailand,Singapore,Cont,1997,,7900,NK,,,Regional Container Lines Public Company Ltd,Thailand,2020-01-01T00:00:00Z
4432,9145798,GLOBAL HARVEST,Dalian Sea Carrier Co. Ltd.,China,Dalian Sea Carrier Co. Ltd.,China,Panama,Bulk,1997,,24814,NK,,,Dalian Sea Carrier Co. Ltd.,China,2022-07-18T00:00:00Z
8726,9146027,ANGEL NO. 2,Zheng Yu Shipping Co Ltd,"Taiwan, Province Of China",Zheng Yu Shipping Co Ltd,"Taiwan, Province Of China",Panama,Chem,1996,,15015,NK,Jie Sheng Ship Management Co Ltd,China,Zheng Yu Shipping Co Ltd,"Taiwan, Province Of China",2021-09-24T00:00:00Z
36770,9146065,MTT PULAU PINANG,MTT & Priority Group,Malaysia,MTT & Priority Group,Malaysia,Malaysia,Cont,1997,,17182,LR,,,MTT & Priority Group,Malaysia,2020-01-01T00:00:00Z
17425,9146833,EDRICKO 6,Bitumen Marasende,Indonesia,Bitumen Marasende,Indonesia,Indonesia,Tank,1996,,1405,IR,,,Bitumen Marasende,Indonesia,2020-01-01T00:00:00Z
13472,9147681,ANNEMIEKE,Kawasaki Kisen K.K. (K Line),Japan,Kawasaki Kisen K.K. (K Line),Japan,Antigua and Barbuda,Gen,1998,,9549,DNV,,,Kawasaki Kisen K.K. (K Line),Japan,2020-01-01T00:00:00Z
36769,9148532,MTT BINTULU,MTT & Priority Group,Malaysia,MTT & Priority Group,Malaysia,Malaysia,Cont,1997,,18300,LR,,,MTT & Priority Group,Malaysia,2020-01-01T00:00:00Z
1996,9148544,KUO LUNG,Unknown,Unknown,CMA CGM SA The French Line,France,Panama,Cont,1998,,18581,BV,Conbulk Shipmanagement Corp,Greece,Conbulk Shipmanagement Corp,Greece,2023-04-07T00:00:00Z
30424,9149718,SUZY,Zhangjiagang Oceanicwit Shipping Co Ltd,China,Zhangjiagang Oceanicwit Shipping Co Ltd,China,Panama,Bulk,1997,,28395,NK,Zhangjiagang Oceanicwit Shipping Co Ltd,China,Zhangjiagang Oceanicwit Shipping Co Ltd,China,2020-01-01T00:00:00Z
21330,9149823,PHOENIX D,Danaos Shipping Co Ltd,Greece,Danaos Shipping Co Ltd,Greece,Panama,Cont,1997,,24766,KR,,,Danaos Shipping Co Ltd,Greece,2020-01-01T00:00:00Z
21341,9149859,ADVANCE,Danaos Shipping Co Ltd,Greece,Danaos Shipping Co Ltd,Greece,Panama,Cont,1997,,24766,KR,,,Danaos Shipping Co Ltd,Greece,2020-01-01T00:00:00Z
21342,9149861,SPRINTER,Danaos Shipping Co Ltd,Greece,Danaos Shipping Co Ltd,Greece,Panama,Cont,1997,,24767,KR,,,Danaos Shipping Co Ltd,Greece,2020-01-01T00:00:00Z
12489,9150212,BUXFAVOURITE,Gebab Konzeptions und Emissions GmbH,Germany,Gebab Konzeptions und Emissions GmbH,Germany,Liberia,Cont,1998,,34083,DNV,,,Gebab Konzeptions und Emissions GmbH,Germany,2020-01-01T00:00:00Z
5636,9151149,GAS MILANO,StealthGas Inc,Greece,StealthGas Inc,Greece,Marshall Islands,LPG,1997,,3800,LR,Petroxi Trading Inc,Turkey,StealthGas Inc,Greece,2022-04-25T00:00:00Z
27200,9151424,DANUM 172,Shin Yang Shipping Corp Bhd,Malaysia,Shin Yang Shipping Corp Bhd,Malaysia,Malaysia,Cont,1997,,17224,NK,,,Shin Yang Shipping Corp Bhd,Malaysia,2020-01-01T00:00:00Z
28073,9151448,SC ETERNITY XLVII,Soechi Group,Indonesia,Soechi Group,Indonesia,Indonesia,LPG,1997,,4285,CC,PT Sukses Inkor Maritim,Indonesia,Soechi Group,Indonesia,2020-01-01T00:00:00Z
23328,9152856,MSC GIANNA III,Chartworld Shipping Corp,Greece,Chartworld Shipping Corp,Greece,Panama,Cont,1998,,35848,DNV,,,Chartworld Shipping Corp,Greece,2020-01-01T00:00:00Z
19955,9153070,ALS SUMIRE,Asiatic Lloyd Shipping Pte Ltd,Singapore,Asiatic Lloyd Shipping Pte Ltd,Singapore,Singapore,Cont,1997,,17732,NK,Highland Maritime Co. Ltd.,Thailand,Asiatic Lloyd Shipping Pte Ltd,Singapore,2020-01-01T00:00:00Z
7197,9153513,CS BRILLIANCE,China State Shipbuilding Corp. (CSSC),China,China State Shipbuilding Corp. (CSSC),China,Marshall Islands,Tank,1998,,300058,RI,United Ship Management Ltd.,Hong Kong,China State Shipbuilding Corp. (CSSC),China,2022-02-09T00:00:00Z
17227,9153575,BAUHINIA,Berlian Laju Tanker P.T.,Indonesia,Berlian Laju Tanker P.T.,Indonesia,Indonesia,Chem,1997,,5851,NK,Gold Bridge Shipping Ltd.,Hong Kong,Berlian Laju Tanker P.T.,Indonesia,2020-01-01T00:00:00Z
41180,9153733,BINTULU,Pelayaran Usda Seroja Jaya PT,Indonesia,Pelayaran Usda Seroja Jaya PT,Indonesia,Indonesia,Chem,1996,,10333,BV,Raffles Shipmanagement Services Pte. Ltd.,Singapore,Pelayaran Usda Seroja Jaya PT,Indonesia,2020-01-01T00:00:00Z
23793,9153903,XIN DA QIANG,COSCO GroupChina COSCO Holdings Co. Ltd. (China COSCO),Hong Kong,COSCO GroupChina COSCO Holdings Co. Ltd. (China COSCO),Hong Kong,China,Gen,1998,,16957,CC,COSCO Shipping Specialised Carriers Co Ltd,China,COSCO GroupChina COSCO Holdings Co. Ltd. (China COSCO),Hong Kong,2020-01-01T00:00:00Z
35685,9154141,PUSAKA PRIMA,May Tanker Sdn Bhd,Malaysia,May Tanker Sdn Bhd,Malaysia,Malaysia,Tank,1996,,4147,RI,,,May Tanker Sdn Bhd,Malaysia,2020-01-01T00:00:00Z
15909,9155078,HL MUSCAT,H-Line Shipping Co Ltd,"Korea, Republic Of",H-Line Shipping Co Ltd,"Korea, Republic Of",South Korea,LNG,1999,,75463,BV,H-Line Shipping Co Ltd,"Korea, Republic Of",H-Line Shipping Co Ltd,"Korea, Republic Of",2020-01-01T00:00:00Z
7845,9155145,HYUNDAI TECHNOPIA,Hyundai LNG Shipping Co Ltd,"Korea, Republic Of",Hyundai LNG Shipping Co Ltd,"Korea, Republic Of",South Korea,LNG,1999,,77584,KR,,,Hyundai LNG Shipping Co Ltd,"Korea, Republic Of",2021-12-21T00:00:00Z
36772,9155389,CRYSTAL ST.PETERSBURG,MTT & Priority Group,Malaysia,MTT & Priority Group,Malaysia,Malaysia,Cont,2000,,23577,RI,,,MTT & Priority Group,Malaysia,2020-01-01T00:00:00Z
35752,9156539,SVEVA,Mediterranea Di Navigazione SpA,Italy,Mediterranea Di Navigazione SpA,Italy,Italy,Chem,1998,,15200,RI,Mediterranea Di Navigazione SpA,Italy,Mediterranea Di Navigazione SpA,Italy,2020-01-01T00:00:00Z
2563,9156541,CHEM LUCK,Xiehai Shipping (Singapore) Pte Ltd,Singapore,Kronos Shipping Co Ltd,China,St.Kitts and Nevis,Chem,1997,,11564,LR,Kronos Shipping Co Ltd,China,Kronos Shipping Co Ltd,China,2023-03-15T00:00:00Z
9341,9156553,STOLT BOTAN,NYK Stolt Shipholding Inc,Japan,NYK Stolt Shipholding Inc,Japan,Liberia,Chem,1998,,11553,LR,Ind-Aust Maritime Pvt. Ltd.,India,NYK Stolt Shipholding Inc,Japan,2020-12-09T00:00:00Z
34195,9156577,STOLT SUISEN,NYK Stolt Shipholding Inc,Japan,NYK Stolt Shipholding Inc,Japan,Hong Kong,Chem,1998,,11538,LR,Stolt Tankers B.V,Netherlands,NYK Stolt Shipholding Inc,Japan,2020-01-01T00:00:00Z
7560,9156761,RIYAN STAR,Hubei Qin Tai Shipping Co. Ltd,China,Hubei Qin Tai Shipping Co. Ltd,China,Panama,Bulk,1997,,24086,NK,Hubei Qin Tai Shipping Co Ltd,China,Hubei Qin Tai Shipping Co. Ltd,China,2022-01-13T00:00:00Z
5485,9157052,LIVADIA,CBS Ventures Pte. Ltd.,Singapore,CBS Ventures Pte. Ltd.,Singapore,Cook Islands,Chem,1996,,4998,KR,YSK Capital Sdn Bhd,Malaysia,CBS Ventures Pte. Ltd.,Singapore,2022-05-02T00:00:00Z
15082,9157636,K ACACIA,Korea Line Corp,"Korea, Republic Of",Korea Line Corp,"Korea, Republic Of",Panama,LNG,2000,,75768,KR,,,Korea Line Corp,"Korea, Republic Of",2020-01-01T00:00:00Z
24425,9158525,ESL DAR ES SALAAM,Conship Management GmbH,Germany,Conship Management GmbH,Germany,Antigua and Barbuda,Cont,1999,,33751,DNV,,,Conship Management GmbH,Germany,2020-01-01T00:00:00Z
21619,9158575,HIGHWAY,Danaos Shipping Co Ltd,Greece,Danaos Shipping Co Ltd,Greece,Panama,Cont,1998,,24757,KR,,,Danaos Shipping Co Ltd,Greece,2020-01-01T00:00:00Z
21622,9158587,BRIDGE,Danaos Shipping Co Ltd,Greece,Danaos Shipping Co Ltd,Greece,Panama,Cont,1998,,24772,KR,,,Danaos Shipping Co Ltd,Greece,2020-01-01T00:00:00Z
37419,9158745,HONOR OCEAN,Regional Container Lines Public Company Ltd,Thailand,Regional Container Lines Public Company Ltd,Thailand,Thailand,Cont,1998,,8018,NK,RCL Shipmanagement Pte Ltd,Singapore,Regional Container Lines Public Company Ltd,Thailand,2020-01-01T00:00:00Z
3572,9158886,CS INNOVATION,CEL Holding Co Ltd,"Virgin Islands, British",China State Shipbuilding Corp. (CSSC),China,Marshall Islands,Tank,1997,,299885,BV,United Ship Management Pte Ltd,Singapore,China State Shipbuilding Corp. (CSSC),China,2022-11-22T00:00:00Z
27194,9159086,DANUM 171,Shin Yang Shipping Corp Bhd,Malaysia,Shin Yang Shipping Corp Bhd,Malaysia,Malaysia,Cont,1997,,15639,NK,,,Shin Yang Shipping Corp Bhd,Malaysia,2020-01-01T00:00:00Z
9419,9159725,BAO SHUN,Shanghai Yangtze Shipping Co.,China,Shanghai Yangtze Shipping Co.,China,Panama,Bulk,1997,,28799,NK,,,Shanghai Yangtze Shipping Co.,China,2020-11-18T00:00:00Z
29373,9160401,LADY OF LUCK,Victoria Oceanway Ltd,Greece,Victoria Oceanway Ltd,Greece,Panama,Cont,1998,,30730,NK,Victoria Oceanway Ltd,Greece,Victoria Oceanway Ltd,Greece,2020-01-01T00:00:00Z
32032,9161003,LADY R,Unknown Russians,Russian Federation,Unknown Russians,Russian Federation,Russia,RoRo,2004,,8210,RI,,,Unknown Russians,Russian Federation,2020-01-01T00:00:00Z
39557,9161168,MOHAWK,Pacific-Gulf Marine Inc.,United States of America,Pacific-Gulf Marine Inc.,United States of America,United States of America,Gen,1997,,20406,DNV,,,Pacific-Gulf Marine Inc.,United States of America,2020-01-01T00:00:00Z
38320,9161716,VOYAGER OF THE SEAS,RCL Cruises Ltd,United Kingdom,RCL Cruises Ltd,United Kingdom,Bahamas,Pass,1999,,11132,DNV,,,RCL Cruises Ltd,United Kingdom,2020-01-01T00:00:00Z
8277,9161871,VICTORY LIGHT,Grandfame Ship Management Ltd.,Hong Kong,Grandfame Ship Management Ltd.,Hong Kong,Hong Kong,Chem,1998,,19508,NK,Longyang Shipping Co Ltd,Hong Kong,Grandfame Ship Management Ltd.,Hong Kong,2021-11-08T00:00:00Z
17247,9161900,CELOSIA,Berlian Laju Tanker P.T.,Indonesia,Berlian Laju Tanker P.T.,Indonesia,Indonesia,Chem,1997,,7477,NK,Gold Bridge Shipping Ltd.,Hong Kong,Berlian Laju Tanker P.T.,Indonesia,2020-01-01T00:00:00Z
28079,9162007,SC WARRIOR L,Soechi Group,Indonesia,Soechi Group,Indonesia,Indonesia,Tank,1997,,105426,RI,Vektor Maritim,Indonesia,Soechi Group,Indonesia,2020-01-01T00:00:00Z
36781,9165449,MTT TANJUNG MANIS,MTT & Priority Group,Malaysia,MTT & Priority Group,Malaysia,Malaysia,Cont,1999,,12171,LR,,,MTT & Priority Group,Malaysia,2020-01-01T00:00:00Z
8068,9166704,HOEGH MASAN,Hoegh Autolines AS,Norway,Hoegh Autolines AS,Norway,Singapore,PCC,1998,,12490,DNV,,,Hoegh Autolines AS,Norway,2021-12-06T00:00:00Z
36300,9166766,MARIANNA GOLDEN,Malaysia International Shipping Corp. Berhad (M I S C),Malaysia,Malaysia International Shipping Corp. Berhad (M I S C),Malaysia,Marshall Islands,LPG,1998,,20613,LR,Wilhelmsen Ship Management (Singapore) Pte Ltd,Singapore,Malaysia International Shipping Corp. Berhad (M I S C),Malaysia,2020-01-01T00:00:00Z
37155,9166780,MSC ELLEN,Moller AP,Denmark,Moller AP,Denmark,Denmark,Cont,1999,,104696,ABS,MSC Shipmanagement Ltd,Cyprus,Moller AP,Denmark,2020-01-01T00:00:00Z
3001,9166833,KAMO,Nippon Yusen Kaisha (N Y K),Japan,Nippon Yusen Kaisha (N Y K),Japan,Panama,Gen,1998,,9433,NK,,,Nippon Yusen Kaisha (N Y K),Japan,2023-02-07T00:00:00Z
16363,9166857,ARAHAN,Jeil International Co. Ltd.,"Korea, Republic Of",Jeil International Co. Ltd.,"Korea, Republic Of",South Korea,Chem,1998,,8821,KR,Jeil International Co. Ltd.,"Korea, Republic Of",Jeil International Co. Ltd.,"Korea, Republic Of",2020-01-01T00:00:00Z
20052,9166950,PRINCE CHARMING,Asahi Tanker Co Ltd,Japan,Asahi Tanker Co Ltd,Japan,South Korea,Chem,1997,,8735,KR,Hongkong Hanxing International Holding Ltd,China,Asahi Tanker Co Ltd,Japan,2020-01-01T00:00:00Z
23196,9167174,CHEMTRANS ROUEN,Chemikalien Seetransport GmbH,Germany,Chemikalien Seetransport GmbH,Germany,Liberia,Tank,2000,,34860,LR,CST Belchem Singapore Pte Ltd,Singapore,Chemikalien Seetransport GmbH,Germany,2020-01-01T00:00:00Z
27280,9167411,LADY KATHLEEN,Sellan Gas Co Ltd (Cong Ty TNHH Sellan Gas),Viet Nam,Sellan Gas Co Ltd (Cong Ty TNHH Sellan Gas),Viet Nam,Vietnam,LPG,1998,,4281,KR,Nhat Viet Transportation Corp.,Viet Nam,Sellan Gas Co Ltd (Cong Ty TNHH Sellan Gas),Viet Nam,2020-01-01T00:00:00Z
39786,9167459,KOTA RUKUN,Pacific International Lines Pte Ltd,Singapore,Pacific International Lines Pte Ltd,Singapore,Singapore,Cont,1998,,13058,NK,,,Pacific International Lines Pte Ltd,Singapore,2020-01-01T00:00:00Z
29481,9167693,AHMAD B,Vietnam Maritime Corp (VIMC),Viet Nam,Vietnam Maritime Corp (VIMC),Viet Nam,Vietnam,Gen,1997,,7833,NK,,,Vietnam Maritime Corp (VIMC),Viet Nam,2020-01-01T00:00:00Z
13450,9168740,SINCE WELL,Karway International Ltd,"Taiwan, Province Of China",Karway International Ltd,"Taiwan, Province Of China",Panama,Tank,1998,,47204,NK,Austinship Management Pvt Ltd,India,Karway International Ltd,"Taiwan, Province Of China",2020-01-01T00:00:00Z
12230,9168867,EVER URSULA,Evergreen Marine Corp Ltd,"Taiwan, Province Of China",Evergreen Marine Corp Ltd,"Taiwan, Province Of China",Panama,Cont,1999,,63216,NK,,,Evergreen Marine Corp Ltd,"Taiwan, Province Of China",2020-01-01T00:00:00Z
12231,9168879,EVER USEFUL,Evergreen Marine Corp Ltd,"Taiwan, Province Of China",Evergreen Marine Corp Ltd,"Taiwan, Province Of China",Panama,Cont,1999,,63216,NK,,,Evergreen Marine Corp Ltd,"Taiwan, Province Of China",2020-01-01T00:00:00Z
40291,9169419,OOCL BELGIUM,Orient Overseas International Ltd. (OOIL),Hong Kong,Orient Overseas International Ltd. (OOIL),Hong Kong,Hong Kong,Cont,1998,,40972,LR,,,Orient Overseas International Ltd. (OOIL),Hong Kong,2020-01-01T00:00:00Z
32943,9169421,MASAL,Unknown Iranian,"Iran, Islamic Republic Of",Unknown Iranian,"Iran, Islamic Republic Of",Iran,Tank,1998,,159211,IR,,,Unknown Iranian,"Iran, Islamic Republic Of",2020-01-01T00:00:00Z
8133,9169691,CS PROSPERITY,China State Shipbuilding Corp. (CSSC),China,China State Shipbuilding Corp. (CSSC),China,Marshall Islands,Tank,1999,,311224,BV,United Ship Management Pte Ltd,Singapore,China State Shipbuilding Corp. (CSSC),China,2021-11-26T00:00:00Z
28715,9170975,CLEANSEAS UNITED,Singaport Cleanseas Pte. Ltd.,Singapore,Singaport Cleanseas Pte. Ltd.,Singapore,Singapore,Tank,1997,,1695,NK,,,Singaport Cleanseas Pte. Ltd.,Singapore,2020-01-01T00:00:00Z
15969,9171280,HOEGH TRADER,Hoegh Autolines AS,Norway,Hoegh Autolines AS,Norway,Norway (NIS),PCC,1998,,27100,DNV,,,Hoegh Autolines AS,Norway,2020-01-01T00:00:00Z
30632,9172260,MELATI 6,Wilmar International Limited,Singapore,Wilmar International Limited,Singapore,Hong Kong,Chem,2000,,31975,BV,Raffles Shipmanagement Services Pte. Ltd.,Singapore,Wilmar International Limited,Singapore,2020-01-01T00:00:00Z
23211,9172301,ISEACO WISDOM,Cheng Lie Navigation Co.,"Taiwan, Province Of China",Cheng Lie Navigation Co.,"Taiwan, Province Of China",Panama,Cont,1998,,18618,CC,,,Cheng Lie Navigation Co.,"Taiwan, Province Of China",2020-01-01T00:00:00Z
38092,9172507,SINAR KUDUS,PT Samudera Indonesia Tbk,Indonesia,PT Samudera Indonesia Tbk,Indonesia,Indonesia,Gen,1999,,8911,NK,,,PT Samudera Indonesia Tbk,Indonesia,2020-01-01T00:00:00Z
26572,9173135,THORSWIND,Thor Dahl Management AS,Norway,Thor Dahl Management AS,Norway,Liberia,Cont,1999,,30046,DNV,,,Thor Dahl Management AS,Norway,2020-01-01T00:00:00Z
26241,9174232,HAWKS JAVAAHIRU,The Hawks Pvt Ltd,Maldives,The Hawks Pvt Ltd,Maldives,Japan,Tank,1997,,4985,NK,,,The Hawks Pvt Ltd,Maldives,2020-01-01T00:00:00Z
33618,9174282,DELPHINUS LEADER,Nippon Yusen Kaisha (N Y K),Japan,Nippon Yusen Kaisha (N Y K),Japan,Japan,PCC,1998,,21514,NK,Hachiuma Steamship Co. Ltd.,Japan,Nippon Yusen Kaisha (N Y K),Japan,2020-01-01T00:00:00Z
