"date_","day_part_segment","geo_subcategory","shipcategory","shipcount"
"22/1/2020","Morning","Port Marina Bay Cruise Centre","TANKER","0"
"22/1/2020","Morning","Port Pasir Panjang","CARGO","34"
"22/1/2020","Morning","Port Pasir Panjang","PASSENGER","0"
"22/1/2020","Morning","Port Pasir Panjang","TANKER","12"
"22/1/2020","Morning","Port Tanjong Pagar","CARGO","3"
"22/1/2020","Morning","Port Tanjong Pagar","PASSENGER","0"
"22/1/2020","Morning","Port Tanjong Pagar","TANKER","1"
"22/1/2020","Morning","Port Tuas","CARGO","8"
"22/1/2020","Morning","Port Tuas","PASSENGER","0"
"22/1/2020","Morning","Port Tuas","TANKER","2"
"22/1/2020","Morning","Sea","CARGO","56"
"22/1/2020","Morning","Sea","PASSENGER","1"
"22/1/2020","Morning","Sea","TANKER","179"
"22/1/2020","Night","Land","CARGO","0"
"22/1/2020","Night","Land","PASSENGER","0"
"22/1/2020","Night","Land","TANKER","0"
"22/1/2020","Night","Port Brani","CARGO","3"
"22/1/2020","Night","Port Brani","PASSENGER","0"
"22/1/2020","Night","Port Brani","TANKER","0"
"22/1/2020","Night","Port Bukom","CARGO","9"
"22/1/2020","Night","Port Bukom","PASSENGER","0"
"22/1/2020","Night","Port Bukom","TANKER","15"
"22/1/2020","Night","Port Jurong Island","CARGO","10"
"22/1/2020","Night","Port Jurong Island","PASSENGER","0"
"22/1/2020","Night","Port Jurong Island","TANKER","49"
"22/1/2020","Night","Port Marina Bay Cruise Centre","CARGO","0"
"22/1/2020","Night","Port Marina Bay Cruise Centre","PASSENGER","0"
"22/1/2020","Night","Port Marina Bay Cruise Centre","TANKER","0"
"22/1/2020","Night","Port Pasir Panjang","CARGO","27"
"22/1/2020","Night","Port Pasir Panjang","PASSENGER","0"
"22/1/2020","Night","Port Pasir Panjang","TANKER","14"
"22/1/2020","Night","Port Tanjong Pagar","CARGO","2"
"22/1/2020","Night","Port Tanjong Pagar","PASSENGER","0"
"22/1/2020","Night","Port Tanjong Pagar","TANKER","0"
"22/1/2020","Night","Port Tuas","CARGO","12"
"22/1/2020","Night","Port Tuas","PASSENGER","0"
"22/1/2020","Night","Port Tuas","TANKER","10"
"22/1/2020","Night","Sea","CARGO","66"
"22/1/2020","Night","Sea","PASSENGER","1"
"22/1/2020","Night","Sea","TANKER","202"
"22/1/2021","Afternoon","Land","CARGO","0"
"22/1/2021","Afternoon","Land","PASSENGER","0"
"22/1/2021","Afternoon","Land","TANKER","0"
"22/1/2021","Afternoon","Port Brani","CARGO","3"
"22/1/2021","Afternoon","Port Brani","PASSENGER","0"
"22/1/2021","Afternoon","Port Brani","TANKER","1"
"22/1/2021","Afternoon","Port Bukom","CARGO","5"
"22/1/2021","Afternoon","Port Bukom","PASSENGER","0"
"22/1/2021","Afternoon","Port Bukom","TANKER","7"
"22/1/2021","Afternoon","Port Jurong Island","CARGO","8"
"22/1/2021","Afternoon","Port Jurong Island","PASSENGER","0"
"22/1/2021","Afternoon","Port Jurong Island","TANKER","54"
"22/1/2021","Afternoon","Port Marina Bay Cruise Centre","CARGO","0"
"22/1/2021","Afternoon","Port Marina Bay Cruise Centre","PASSENGER","0"
"22/1/2021","Afternoon","Port Marina Bay Cruise Centre","TANKER","0"
"22/1/2021","Afternoon","Port Pasir Panjang","CARGO","27"
"22/1/2021","Afternoon","Port Pasir Panjang","PASSENGER","0"
"22/1/2021","Afternoon","Port Pasir Panjang","TANKER","15"
"22/1/2021","Afternoon","Port Tanjong Pagar","CARGO","1"
"22/1/2021","Afternoon","Port Tanjong Pagar","PASSENGER","0"
"22/1/2021","Afternoon","Port Tanjong Pagar","TANKER","1"
"22/1/2021","Afternoon","Port Tuas","CARGO","2"
"22/1/2021","Afternoon","Port Tuas","PASSENGER","1"
"22/1/2021","Afternoon","Port Tuas","TANKER","6"
"22/1/2021","Afternoon","Sea","CARGO","60"
"22/1/2021","Afternoon","Sea","PASSENGER","0"
"22/1/2021","Afternoon","Sea","TANKER","173"
"22/1/2021","Early_Morning","Land","CARGO","0"
"22/1/2021","Early_Morning","Land","PASSENGER","0"
"22/1/2021","Early_Morning","Land","TANKER","0"
"22/1/2021","Early_Morning","Port Brani","CARGO","0"
"22/1/2021","Early_Morning","Port Brani","PASSENGER","0"
"22/1/2021","Early_Morning","Port Brani","TANKER","0"
"22/1/2021","Early_Morning","Port Bukom","CARGO","2"
"22/1/2021","Early_Morning","Port Bukom","PASSENGER","0"
"22/1/2021","Early_Morning","Port Bukom","TANKER","10"
"22/1/2021","Early_Morning","Port Jurong Island","CARGO","8"
"22/1/2021","Early_Morning","Port Jurong Island","PASSENGER","0"
"22/1/2021","Early_Morning","Port Jurong Island","TANKER","38"
"22/1/2021","Early_Morning","Port Marina Bay Cruise Centre","CARGO","0"
"22/1/2021","Early_Morning","Port Marina Bay Cruise Centre","PASSENGER","0"
"22/1/2021","Early_Morning","Port Marina Bay Cruise Centre","TANKER","0"
"22/1/2021","Early_Morning","Port Pasir Panjang","CARGO","28"
"22/1/2021","Early_Morning","Port Pasir Panjang","PASSENGER","0"
"22/1/2021","Early_Morning","Port Pasir Panjang","TANKER","12"
"22/1/2021","Early_Morning","Port Tanjong Pagar","CARGO","0"
"22/1/2021","Early_Morning","Port Tanjong Pagar","PASSENGER","0"
"22/1/2021","Early_Morning","Port Tanjong Pagar","TANKER","0"
"22/1/2021","Early_Morning","Port Tuas","CARGO","4"
"22/1/2021","Early_Morning","Port Tuas","PASSENGER","1"
"22/1/2021","Early_Morning","Port Tuas","TANKER","5"
"22/1/2021","Early_Morning","Sea","CARGO","54"
"22/1/2021","Early_Morning","Sea","PASSENGER","0"
"22/1/2021","Early_Morning","Sea","TANKER","150"
"22/1/2021","Evening","Land","CARGO","0"
"22/1/2021","Evening","Land","PASSENGER","0"
"22/1/2021","Evening","Land","TANKER","0"
"22/1/2021","Evening","Port Brani","CARGO","2"
"22/1/2021","Evening","Port Brani","PASSENGER","0"
"22/1/2021","Evening","Port Brani","TANKER","0"
"22/1/2021","Evening","Port Bukom","CARGO","1"
"22/1/2021","Evening","Port Bukom","PASSENGER","0"
"22/1/2021","Evening","Port Bukom","TANKER","5"
"22/1/2021","Evening","Port Jurong Island","CARGO","3"
"22/1/2021","Evening","Port Jurong Island","PASSENGER","0"
"22/1/2021","Evening","Port Jurong Island","TANKER","29"
"22/1/2021","Evening","Port Marina Bay Cruise Centre","CARGO","0"
"22/1/2021","Evening","Port Marina Bay Cruise Centre","PASSENGER","0"
"22/1/2021","Evening","Port Marina Bay Cruise Centre","TANKER","0"
"22/1/2021","Evening","Port Pasir Panjang","CARGO","24"
"22/1/2021","Evening","Port Pasir Panjang","PASSENGER","0"
"22/1/2021","Evening","Port Pasir Panjang","TANKER","11"
"22/1/2021","Evening","Port Tanjong Pagar","CARGO","0"
"22/1/2021","Evening","Port Tanjong Pagar","PASSENGER","0"
"22/1/2021","Evening","Port Tanjong Pagar","TANKER","0"
"22/1/2021","Evening","Port Tuas","CARGO","3"
"22/1/2021","Evening","Port Tuas","PASSENGER","1"
"22/1/2021","Evening","Port Tuas","TANKER","2"
"22/1/2021","Evening","Sea","CARGO","40"
"22/1/2021","Evening","Sea","PASSENGER","0"
"22/1/2021","Evening","Sea","TANKER","127"
"22/1/2021","Late_Night","Land","CARGO","0"
"22/1/2021","Late_Night","Land","PASSENGER","0"
"22/1/2021","Late_Night","Land","TANKER","0"
"22/1/2021","Late_Night","Port Brani","CARGO","1"
"22/1/2021","Late_Night","Port Brani","PASSENGER","0"
"22/1/2021","Late_Night","Port Brani","TANKER","0"
"22/1/2021","Late_Night","Port Bukom","CARGO","5"
"22/1/2021","Late_Night","Port Bukom","PASSENGER","0"
"22/1/2021","Late_Night","Port Bukom","TANKER","16"
"22/1/2021","Late_Night","Port Jurong Island","CARGO","12"
"22/1/2021","Late_Night","Port Jurong Island","PASSENGER","0"
"22/1/2021","Late_Night","Port Jurong Island","TANKER","52"
"22/1/2021","Late_Night","Port Marina Bay Cruise Centre","CARGO","0"
"22/1/2021","Late_Night","Port Marina Bay Cruise Centre","PASSENGER","0"
"22/1/2021","Late_Night","Port Marina Bay Cruise Centre","TANKER","0"
"22/1/2021","Late_Night","Port Pasir Panjang","CARGO","33"
"22/1/2021","Late_Night","Port Pasir Panjang","PASSENGER","0"
"22/1/2021","Late_Night","Port Pasir Panjang","TANKER","12"
"22/1/2021","Late_Night","Port Tanjong Pagar","CARGO","2"
"22/1/2021","Late_Night","Port Tanjong Pagar","PASSENGER","0"
"22/1/2021","Late_Night","Port Tanjong Pagar","TANKER","0"
"22/1/2021","Late_Night","Port Tuas","CARGO","5"
"22/1/2021","Late_Night","Port Tuas","PASSENGER","1"
"22/1/2021","Late_Night","Port Tuas","TANKER","9"
"22/1/2021","Late_Night","Sea","CARGO","73"
"22/1/2021","Late_Night","Sea","PASSENGER","0"
"22/1/2021","Late_Night","Sea","TANKER","201"
"22/1/2021","Morning","Land","CARGO","0"
"22/1/2021","Morning","Land","PASSENGER","0"
"22/1/2021","Morning","Land","TANKER","0"
"22/1/2021","Morning","Port Brani","CARGO","2"
"22/1/2021","Morning","Port Brani","PASSENGER","0"
"22/1/2021","Morning","Port Brani","TANKER","0"
"22/1/2021","Morning","Port Bukom","CARGO","1"
"22/1/2021","Morning","Port Bukom","PASSENGER","0"
"22/1/2021","Morning","Port Bukom","TANKER","7"
"22/1/2021","Morning","Port Jurong Island","CARGO","6"
"22/1/2021","Morning","Port Jurong Island","PASSENGER","0"
"22/1/2021","Morning","Port Jurong Island","TANKER","36"
"22/1/2021","Morning","Port Marina Bay Cruise Centre","CARGO","0"
"22/1/2021","Morning","Port Marina Bay Cruise Centre","PASSENGER","0"
"22/1/2021","Morning","Port Marina Bay Cruise Centre","TANKER","0"
"22/1/2021","Morning","Port Pasir Panjang","CARGO","23"
"22/1/2021","Morning","Port Pasir Panjang","PASSENGER","0"
"22/1/2021","Morning","Port Pasir Panjang","TANKER","8"
"22/1/2021","Morning","Port Tanjong Pagar","CARGO","0"
"22/1/2021","Morning","Port Tanjong Pagar","PASSENGER","0"
"22/1/2021","Morning","Port Tanjong Pagar","TANKER","0"
"22/1/2021","Morning","Port Tuas","CARGO","3"
"22/1/2021","Morning","Port Tuas","PASSENGER","1"
"22/1/2021","Morning","Port Tuas","TANKER","3"
"22/1/2021","Morning","Sea","CARGO","55"
"22/1/2021","Morning","Sea","PASSENGER","0"
"22/1/2021","Morning","Sea","TANKER","146"
"22/1/2021","Night","Land","CARGO","0"
"22/1/2021","Night","Land","PASSENGER","0"
"22/1/2021","Night","Land","TANKER","0"
"22/1/2021","Night","Port Brani","CARGO","1"
"22/1/2021","Night","Port Brani","PASSENGER","0"
"22/1/2021","Night","Port Brani","TANKER","0"
"22/1/2021","Night","Port Bukom","CARGO","1"
"22/1/2021","Night","Port Bukom","PASSENGER","0"
"22/1/2021","Night","Port Bukom","TANKER","11"
"22/1/2021","Night","Port Jurong Island","CARGO","9"
"22/1/2021","Night","Port Jurong Island","PASSENGER","0"
"22/1/2021","Night","Port Jurong Island","TANKER","33"
"22/1/2021","Night","Port Marina Bay Cruise Centre","CARGO","0"
"22/1/2021","Night","Port Marina Bay Cruise Centre","PASSENGER","0"
"22/1/2021","Night","Port Marina Bay Cruise Centre","TANKER","0"
"22/1/2021","Night","Port Pasir Panjang","CARGO","23"
"22/1/2021","Night","Port Pasir Panjang","PASSENGER","0"
"22/1/2021","Night","Port Pasir Panjang","TANKER","6"
"22/1/2021","Night","Port Tanjong Pagar","CARGO","1"
"22/1/2021","Night","Port Tanjong Pagar","PASSENGER","0"
"22/1/2021","Night","Port Tanjong Pagar","TANKER","1"
"22/1/2021","Night","Port Tuas","CARGO","2"
"22/1/2021","Night","Port Tuas","PASSENGER","1"
"22/1/2021","Night","Port Tuas","TANKER","5"
"22/1/2021","Night","Sea","CARGO","47"
"22/1/2021","Night","Sea","PASSENGER","1"
"22/1/2021","Night","Sea","TANKER","137"
"22/12/2019","Afternoon","Land","CARGO","0"
"22/12/2019","Afternoon","Land","PASSENGER","0"
"22/12/2019","Afternoon","Land","TANKER","0"
"22/12/2019","Afternoon","Port Brani","CARGO","3"
"22/12/2019","Afternoon","Port Brani","PASSENGER","0"
"22/12/2019","Afternoon","Port Brani","TANKER","2"
"22/12/2019","Afternoon","Port Bukom","CARGO","5"
"22/12/2019","Afternoon","Port Bukom","PASSENGER","0"
"22/12/2019","Afternoon","Port Bukom","TANKER","24"
"22/12/2019","Afternoon","Port Jurong Island","CARGO","13"
"22/12/2019","Afternoon","Port Jurong Island","PASSENGER","0"
"22/12/2019","Afternoon","Port Jurong Island","TANKER","81"
"22/12/2019","Afternoon","Port Marina Bay Cruise Centre","CARGO","0"
"22/12/2019","Afternoon","Port Marina Bay Cruise Centre","PASSENGER","0"
"22/12/2019","Afternoon","Port Marina Bay Cruise Centre","TANKER","0"
"22/12/2019","Afternoon","Port Pasir Panjang","CARGO","33"
"22/12/2019","Afternoon","Port Pasir Panjang","PASSENGER","0"
"22/12/2019","Afternoon","Port Pasir Panjang","TANKER","32"
"22/12/2019","Afternoon","Port Tanjong Pagar","CARGO","1"
"22/12/2019","Afternoon","Port Tanjong Pagar","PASSENGER","0"
"22/12/2019","Afternoon","Port Tanjong Pagar","TANKER","3"
"22/12/2019","Afternoon","Port Tuas","CARGO","5"
"22/12/2019","Afternoon","Port Tuas","PASSENGER","0"
"22/12/2019","Afternoon","Port Tuas","TANKER","19"
"22/12/2019","Afternoon","Sea","CARGO","98"
"22/12/2019","Afternoon","Sea","PASSENGER","1"
"22/12/2019","Afternoon","Sea","TANKER","250"
"22/12/2019","Early_Morning","Land","CARGO","0"
"22/12/2019","Early_Morning","Land","PASSENGER","0"
"22/12/2019","Early_Morning","Land","TANKER","0"
"22/12/2019","Early_Morning","Port Brani","CARGO","3"
"22/12/2019","Early_Morning","Port Brani","PASSENGER","0"
"22/12/2019","Early_Morning","Port Brani","TANKER","1"
"22/12/2019","Early_Morning","Port Bukom","CARGO","6"
"22/12/2019","Early_Morning","Port Bukom","PASSENGER","0"
"22/12/2019","Early_Morning","Port Bukom","TANKER","10"
"22/12/2019","Early_Morning","Port Jurong Island","CARGO","10"
"22/12/2019","Early_Morning","Port Jurong Island","PASSENGER","0"
"22/12/2019","Early_Morning","Port Jurong Island","TANKER","43"
"22/12/2019","Early_Morning","Port Marina Bay Cruise Centre","CARGO","0"
"22/12/2019","Early_Morning","Port Marina Bay Cruise Centre","PASSENGER","1"
"22/12/2019","Early_Morning","Port Marina Bay Cruise Centre","TANKER","0"
"22/12/2019","Early_Morning","Port Pasir Panjang","CARGO","19"
"22/12/2019","Early_Morning","Port Pasir Panjang","PASSENGER","0"
"22/12/2019","Early_Morning","Port Pasir Panjang","TANKER","14"
"22/12/2019","Early_Morning","Port Tanjong Pagar","CARGO","3"
"22/12/2019","Early_Morning","Port Tanjong Pagar","PASSENGER","0"
"22/12/2019","Early_Morning","Port Tanjong Pagar","TANKER","1"
"22/12/2019","Early_Morning","Port Tuas","CARGO","3"
"22/12/2019","Early_Morning","Port Tuas","PASSENGER","0"
"22/12/2019","Early_Morning","Port Tuas","TANKER","13"
"22/12/2019","Early_Morning","Sea","CARGO","71"
"22/12/2019","Early_Morning","Sea","PASSENGER","1"
"22/12/2019","Early_Morning","Sea","TANKER","195"
"22/12/2019","Evening","Land","CARGO","0"
"22/12/2019","Evening","Land","PASSENGER","0"
"22/12/2019","Evening","Land","TANKER","0"
"22/12/2019","Evening","Port Brani","CARGO","1"
"22/12/2019","Evening","Port Brani","PASSENGER","0"
"22/12/2019","Evening","Port Brani","TANKER","0"
"22/12/2019","Evening","Port Bukom","CARGO","0"
"22/12/2019","Evening","Port Bukom","PASSENGER","0"
"22/12/2019","Evening","Port Bukom","TANKER","10"
"22/12/2019","Evening","Port Jurong Island","CARGO","5"
"22/12/2019","Evening","Port Jurong Island","PASSENGER","0"
"22/12/2019","Evening","Port Jurong Island","TANKER","56"
"22/12/2019","Evening","Port Marina Bay Cruise Centre","CARGO","0"
"22/12/2019","Evening","Port Marina Bay Cruise Centre","PASSENGER","0"
"22/12/2019","Evening","Port Marina Bay Cruise Centre","TANKER","0"
"22/12/2019","Evening","Port Pasir Panjang","CARGO","24"
"22/12/2019","Evening","Port Pasir Panjang","PASSENGER","0"
"22/12/2019","Evening","Port Pasir Panjang","TANKER","18"
"22/12/2019","Evening","Port Tanjong Pagar","CARGO","2"
"22/12/2019","Evening","Port Tanjong Pagar","PASSENGER","0"
"22/12/2019","Evening","Port Tanjong Pagar","TANKER","0"
"22/12/2019","Evening","Port Tuas","CARGO","3"
"22/12/2019","Evening","Port Tuas","PASSENGER","0"
"22/12/2019","Evening","Port Tuas","TANKER","12"
"22/12/2019","Evening","Sea","CARGO","68"
"22/12/2019","Evening","Sea","PASSENGER","1"
"22/12/2019","Evening","Sea","TANKER","193"
"22/12/2019","Late_Night","Land","CARGO","0"
"22/12/2019","Late_Night","Land","PASSENGER","0"
"22/12/2019","Late_Night","Land","TANKER","0"
"22/12/2019","Late_Night","Port Brani","CARGO","5"
"22/12/2019","Late_Night","Port Brani","PASSENGER","0"
"22/12/2019","Late_Night","Port Brani","TANKER","0"
"22/12/2019","Late_Night","Port Bukom","CARGO","6"
"22/12/2019","Late_Night","Port Bukom","PASSENGER","0"
"22/12/2019","Late_Night","Port Bukom","TANKER","16"
"22/12/2019","Late_Night","Port Jurong Island","CARGO","12"
"22/12/2019","Late_Night","Port Jurong Island","PASSENGER","0"
"22/12/2019","Late_Night","Port Jurong Island","TANKER","70"
"22/12/2019","Late_Night","Port Marina Bay Cruise Centre","CARGO","0"
"22/12/2019","Late_Night","Port Marina Bay Cruise Centre","PASSENGER","1"
"22/12/2019","Late_Night","Port Marina Bay Cruise Centre","TANKER","0"
"22/12/2019","Late_Night","Port Pasir Panjang","CARGO","23"
"22/12/2019","Late_Night","Port Pasir Panjang","PASSENGER","0"
"22/12/2019","Late_Night","Port Pasir Panjang","TANKER","17"
"22/12/2019","Late_Night","Port Tanjong Pagar","CARGO","4"
"22/12/2019","Late_Night","Port Tanjong Pagar","PASSENGER","0"
"22/12/2019","Late_Night","Port Tanjong Pagar","TANKER","0"
"22/12/2019","Late_Night","Port Tuas","CARGO","5"
"22/12/2019","Late_Night","Port Tuas","PASSENGER","0"
"22/12/2019","Late_Night","Port Tuas","TANKER","20"
"22/12/2019","Late_Night","Sea","CARGO","122"
"22/12/2019","Late_Night","Sea","PASSENGER","1"
"22/12/2019","Late_Night","Sea","TANKER","230"
"22/12/2019","Morning","Land","CARGO","0"
"22/12/2019","Morning","Land","PASSENGER","0"
"22/12/2019","Morning","Land","TANKER","0"
"22/12/2019","Morning","Port Brani","CARGO","1"
"22/12/2019","Morning","Port Brani","PASSENGER","0"
"22/12/2019","Morning","Port Brani","TANKER","0"
"22/12/2019","Morning","Port Bukom","CARGO","3"
"22/12/2019","Morning","Port Bukom","PASSENGER","0"
"22/12/2019","Morning","Port Bukom","TANKER","19"
"22/12/2019","Morning","Port Jurong Island","CARGO","11"
"22/12/2019","Morning","Port Jurong Island","PASSENGER","0"
"22/12/2019","Morning","Port Jurong Island","TANKER","51"
"22/12/2019","Morning","Port Marina Bay Cruise Centre","CARGO","0"
"22/12/2019","Morning","Port Marina Bay Cruise Centre","PASSENGER","1"
"22/12/2019","Morning","Port Marina Bay Cruise Centre","TANKER","0"
"22/12/2019","Morning","Port Pasir Panjang","CARGO","22"
"22/12/2019","Morning","Port Pasir Panjang","PASSENGER","0"
"22/12/2019","Morning","Port Pasir Panjang","TANKER","14"
"22/12/2019","Morning","Port Tanjong Pagar","CARGO","2"
"22/12/2019","Morning","Port Tanjong Pagar","PASSENGER","0"
"22/12/2019","Morning","Port Tanjong Pagar","TANKER","0"
"22/12/2019","Morning","Port Tuas","CARGO","4"
"22/12/2019","Morning","Port Tuas","PASSENGER","0"
"22/12/2019","Morning","Port Tuas","TANKER","15"
"22/12/2019","Morning","Sea","CARGO","67"
"22/12/2019","Morning","Sea","PASSENGER","2"
"22/12/2019","Morning","Sea","TANKER","216"
"22/12/2019","Night","Land","CARGO","0"
"22/12/2019","Night","Land","PASSENGER","0"
"22/12/2019","Night","Land","TANKER","0"
"22/12/2019","Night","Port Brani","CARGO","4"
"22/12/2019","Night","Port Brani","PASSENGER","0"
"22/12/2019","Night","Port Brani","TANKER","0"
"22/12/2019","Night","Port Bukom","CARGO","3"
"22/12/2019","Night","Port Bukom","PASSENGER","0"
"22/12/2019","Night","Port Bukom","TANKER","11"
"22/12/2019","Night","Port Jurong Island","CARGO","9"
"22/12/2019","Night","Port Jurong Island","PASSENGER","0"
"22/12/2019","Night","Port Jurong Island","TANKER","53"
"22/12/2019","Night","Port Marina Bay Cruise Centre","CARGO","0"
"22/12/2019","Night","Port Marina Bay Cruise Centre","PASSENGER","0"
"22/12/2019","Night","Port Marina Bay Cruise Centre","TANKER","0"
"22/12/2019","Night","Port Pasir Panjang","CARGO","27"
"22/12/2019","Night","Port Pasir Panjang","PASSENGER","0"
"22/12/2019","Night","Port Pasir Panjang","TANKER","24"
"22/12/2019","Night","Port Tanjong Pagar","CARGO","2"
"22/12/2019","Night","Port Tanjong Pagar","PASSENGER","0"
"22/12/2019","Night","Port Tanjong Pagar","TANKER","0"
"22/12/2019","Night","Port Tuas","CARGO","8"
"22/12/2019","Night","Port Tuas","PASSENGER","0"
"22/12/2019","Night","Port Tuas","TANKER","7"
"22/12/2019","Night","Sea","CARGO","78"
"22/12/2019","Night","Sea","PASSENGER","2"
"22/12/2019","Night","Sea","TANKER","206"
"22/12/2020","Afternoon","Land","CARGO","0"
"22/12/2020","Afternoon","Land","PASSENGER","0"
"22/12/2020","Afternoon","Land","TANKER","0"
