Geo_Cell_ID,Lat_gte,Lat_lt,Lon_gte,Lon_lt,Geo_Category,Geo_subcategory,Geo_Description
2092,1.2,1.21,103.57,103.58,Sea,Sea,Straits of Singapore
2093,1.2,1.21,103.58,103.59,Sea,Sea,Straits of Singapore
2094,1.2,1.21,103.59,103.6,Sea,Sea,Straits of Singapore
2095,1.2,1.21,103.6,103.61,Sea,Sea,Straits of Singapore
2096,1.2,1.21,103.61,103.62,Sea,Sea,Straits of Singapore
2097,1.2,1.21,103.62,103.63,Sea,Sea,Straits of Singapore
2098,1.2,1.21,103.63,103.64,Sea,Sea,Straits of Singapore
2099,1.2,1.21,103.64,103.65,Sea,Sea,Straits of Singapore
2100,1.2,1.21,103.65,103.66,Sea,Sea,Straits of Singapore
2101,1.2,1.21,103.66,103.67,Sea,Sea,Straits of Singapore
2102,1.2,1.21,103.67,103.68,Sea,Sea,Straits of Singapore
2103,1.2,1.21,103.68,103.69,Sea,Sea,Straits of Singapore
2104,1.2,1.21,103.69,103.7,Sea,Sea,Straits of Singapore
2105,1.2,1.21,103.7,103.71,Sea,Sea,Straits of Singapore
2106,1.2,1.21,103.71,103.72,Sea,Sea,Sudong Island
2107,1.2,1.21,103.72,103.73,Sea,Sea,Sudong Island
2108,1.2,1.21,103.73,103.74,Sea,Sea,Sudong Island
2109,1.2,1.21,103.74,103.75,Sea,Sea,Sudong Island
2110,1.2,1.21,103.75,103.76,Sea,Sea,Straits of Singapore
2111,1.2,1.21,103.76,103.77,Sea,Sea,Semakau Island
2112,1.2,1.21,103.77,103.78,Sea,Sea,Semakau Island
2113,1.2,1.21,103.78,103.79,Sea,Sea,Semakau Island
2114,1.2,1.21,103.79,103.8,Sea,Sea,Straits of Singapore
2115,1.2,1.21,103.8,103.81,Sea,Sea,Sebarok Island
2116,1.2,1.21,103.81,103.82,Sea,Sea,Straits of Singapore
2117,1.2,1.21,103.82,103.83,Sea,Sea,Straits of Singapore
2118,1.2,1.21,103.83,103.84,Sea,Sea,Straits of Singapore
2119,1.2,1.21,103.84,103.85,Sea,Sea,Straits of Singapore
2120,1.2,1.21,103.85,103.86,Sea,Sea,Straits of Singapore
2121,1.2,1.21,103.86,103.87,Sea,Sea,Straits of Singapore
2122,1.2,1.21,103.87,103.88,Sea,Sea,Straits of Singapore
2123,1.2,1.21,103.88,103.89,Sea,Sea,Straits of Singapore
2124,1.2,1.21,103.89,103.9,Sea,Sea,Straits of Singapore
2125,1.2,1.21,103.9,103.91,Sea,Sea,Straits of Singapore
2126,1.2,1.21,103.91,103.92,Sea,Sea,Straits of Singapore
2127,1.2,1.21,103.92,103.93,Sea,Sea,Straits of Singapore
2128,1.2,1.21,103.93,103.94,Sea,Sea,Straits of Singapore
2129,1.21,1.22,103.38,103.39,Sea,Sea,Straits of Malacca
2130,1.21,1.22,103.39,103.4,Sea,Sea,Straits of Malacca
2131,1.21,1.22,103.4,103.41,Sea,Sea,Straits of Malacca
2132,1.21,1.22,103.41,103.42,Sea,Sea,Straits of Malacca
2133,1.21,1.22,103.42,103.43,Sea,Sea,Straits of Malacca
2134,1.21,1.22,103.43,103.44,Sea,Sea,Straits of Malacca
2135,1.21,1.22,103.44,103.45,Sea,Sea,Straits of Malacca
2136,1.21,1.22,103.45,103.46,Sea,Sea,Straits of Malacca
2137,1.21,1.22,103.46,103.47,Sea,Sea,Straits of Malacca
2138,1.21,1.22,103.47,103.48,Sea,Sea,Straits of Malacca
2139,1.21,1.22,103.48,103.49,Sea,Sea,Straits of Malacca
2140,1.21,1.22,103.49,103.5,Sea,Sea,Straits of Malacca
2141,1.21,1.22,103.5,103.51,Sea,Sea,Straits of Malacca
2142,1.21,1.22,103.51,103.52,Sea,Sea,Straits of Malacca
2143,1.21,1.22,103.52,103.53,Sea,Sea,Straits of Malacca
2144,1.21,1.22,103.53,103.54,Sea,Sea,Straits of Singapore
2145,1.21,1.22,103.54,103.55,Sea,Sea,Straits of Singapore
2146,1.21,1.22,103.55,103.56,Sea,Sea,Straits of Singapore
2147,1.21,1.22,103.56,103.57,Sea,Sea,Straits of Singapore
2148,1.21,1.22,103.57,103.58,Sea,Sea,Straits of Singapore
2149,1.21,1.22,103.58,103.59,Sea,Sea,Straits of Singapore
2150,1.21,1.22,103.59,103.6,Sea,Sea,Straits of Singapore
2151,1.21,1.22,103.6,103.61,Port,Port Tuas,Tuas
2152,1.21,1.22,103.61,103.62,Port,Port Tuas,Tuas
2153,1.21,1.22,103.62,103.63,Port,Port Tuas,Tuas
2154,1.21,1.22,103.63,103.64,Port,Port Tuas,Tuas
2155,1.21,1.22,103.64,103.65,Port,Port Tuas,Tuas
2156,1.21,1.22,103.65,103.66,Sea,Sea,Straits of Singapore
2157,1.21,1.22,103.66,103.67,Sea,Sea,Straits of Singapore
2158,1.21,1.22,103.67,103.68,Sea,Sea,Straits of Singapore
2159,1.21,1.22,103.68,103.69,Sea,Sea,Straits of Singapore
2160,1.21,1.22,103.69,103.7,Sea,Sea,Straits of Singapore
2161,1.21,1.22,103.7,103.71,Sea,Sea,Straits of Singapore
2162,1.21,1.22,103.71,103.72,Sea,Sea,Straits of Singapore
2163,1.21,1.22,103.72,103.73,Sea,Sea,Straits of Singapore
2164,1.21,1.22,103.73,103.74,Sea,Sea,Straits of Singapore
2165,1.21,1.22,103.74,103.75,Sea,Sea,Straits of Singapore
2166,1.21,1.22,103.75,103.76,Sea,Sea,Straits of Singapore
2167,1.21,1.22,103.76,103.77,Sea,Sea,Straits of Singapore
2168,1.21,1.22,103.77,103.78,Sea,Sea,Straits of Singapore
2169,1.21,1.22,103.78,103.79,Sea,Sea,Straits of Singapore
2170,1.21,1.22,103.79,103.8,Sea,Sea,Straits of Singapore
2171,1.21,1.22,103.8,103.81,Sea,Sea,Straits of Singapore
2172,1.21,1.22,103.81,103.82,Sea,Sea,Straits of Singapore
2173,1.21,1.22,103.82,103.83,Sea,Sea,Straits of Singapore
2174,1.21,1.22,103.83,103.84,Sea,Sea,"Sisters' Island Marine Park, Cove Drive, Singapore 098203, Singapore"
2175,1.21,1.22,103.84,103.85,Sea,Sea,Straits of Singapore
2176,1.21,1.22,103.85,103.86,Sea,Sea,Straits of Singapore
2177,1.21,1.22,103.86,103.87,Sea,Sea,Straits of Singapore
2178,1.21,1.22,103.87,103.88,Sea,Sea,Straits of Singapore
2179,1.21,1.22,103.88,103.89,Sea,Sea,Straits of Singapore
2180,1.21,1.22,103.89,103.9,Sea,Sea,Straits of Singapore
2181,1.21,1.22,103.9,103.91,Sea,Sea,Straits of Singapore
2182,1.21,1.22,103.91,103.92,Sea,Sea,Straits of Singapore
2183,1.21,1.22,103.92,103.93,Sea,Sea,Straits of Singapore
2184,1.21,1.22,103.93,103.94,Sea,Sea,Straits of Singapore
2185,1.22,1.23,103.38,103.39,Sea,Sea,Straits of Malacca
2186,1.22,1.23,103.39,103.4,Sea,Sea,Straits of Malacca
2187,1.22,1.23,103.4,103.41,Sea,Sea,Straits of Malacca
2188,1.22,1.23,103.41,103.42,Sea,Sea,Straits of Malacca
2189,1.22,1.23,103.42,103.43,Sea,Sea,Straits of Malacca
2190,1.22,1.23,103.43,103.44,Sea,Sea,Straits of Malacca
2191,1.22,1.23,103.44,103.45,Sea,Sea,Straits of Malacca
2192,1.22,1.23,103.45,103.46,Sea,Sea,Straits of Malacca
2193,1.22,1.23,103.46,103.47,Sea,Sea,Straits of Malacca
2194,1.22,1.23,103.47,103.48,Sea,Sea,Straits of Malacca
2195,1.22,1.23,103.48,103.49,Sea,Sea,Straits of Malacca
2196,1.22,1.23,103.49,103.5,Sea,Sea,Straits of Malacca
2197,1.22,1.23,103.5,103.51,Sea,Sea,Straits of Malacca
2198,1.22,1.23,103.51,103.52,Sea,Sea,Straits of Malacca
2199,1.22,1.23,103.52,103.53,Sea,Sea,Straits of Malacca
2200,1.22,1.23,103.53,103.54,Sea,Sea,Straits of Singapore
2201,1.22,1.23,103.54,103.55,Sea,Sea,Straits of Singapore
2202,1.22,1.23,103.55,103.56,Sea,Sea,Straits of Singapore
2203,1.22,1.23,103.56,103.57,Sea,Sea,Straits of Singapore
2204,1.22,1.23,103.57,103.58,Sea,Sea,Straits of Singapore
2205,1.22,1.23,103.58,103.59,Sea,Sea,Straits of Singapore
2206,1.22,1.23,103.59,103.6,Sea,Sea,Straits of Singapore
2207,1.22,1.23,103.6,103.61,Port,Port Tuas,Tuas
2208,1.22,1.23,103.61,103.62,Port,Port Tuas,Tuas
2209,1.22,1.23,103.62,103.63,Port,Port Tuas,Tuas
2210,1.22,1.23,103.63,103.64,Port,Port Tuas,Tuas
2211,1.22,1.23,103.64,103.65,Port,Port Tuas,Tuas
2212,1.22,1.23,103.65,103.66,Port,Port Jurong Island,Jurong island
2213,1.22,1.23,103.66,103.67,Port,Port Jurong Island,Jurong island
2214,1.22,1.23,103.67,103.68,Port,Port Jurong Island,Jurong island
2215,1.22,1.23,103.68,103.69,Port,Port Jurong Island,Jurong island
2216,1.22,1.23,103.69,103.7,Sea,Sea,Straits of Singapore
2217,1.22,1.23,103.7,103.71,Sea,Sea,Straits of Singapore
2218,1.22,1.23,103.71,103.72,Sea,Sea,Straits of Singapore
2219,1.22,1.23,103.72,103.73,Sea,Sea,Straits of Singapore
2220,1.22,1.23,103.73,103.74,Sea,Sea,Straits of Singapore
2221,1.22,1.23,103.74,103.75,Sea,Sea,Straits of Singapore
2222,1.22,1.23,103.75,103.76,Port,Port Bukom,Bukom
2223,1.22,1.23,103.76,103.77,Port,Port Bukom,Bukom
2224,1.22,1.23,103.77,103.78,Port,Port Bukom,Bukom
2225,1.22,1.23,103.78,103.79,Sea,Sea,Straits of Singapore
2226,1.22,1.23,103.79,103.8,Sea,Sea,Straits of Singapore
2227,1.22,1.23,103.8,103.81,Sea,Sea,Straits of Singapore
2228,1.22,1.23,103.81,103.82,Sea,Sea,Straits of Singapore
2229,1.22,1.23,103.82,103.83,Sea,Sea,Straits of Singapore
2230,1.22,1.23,103.83,103.84,Sea,Sea,Straits of Singapore
2231,1.22,1.23,103.84,103.85,Sea,Sea,Straits of Singapore
2232,1.22,1.23,103.85,103.86,Sea,Sea,"unnamed road, Singapore 098203, Singapore"
2233,1.22,1.23,103.86,103.87,Sea,Sea,Straits of Singapore
2234,1.22,1.23,103.87,103.88,Sea,Sea,Straits of Singapore
2235,1.22,1.23,103.88,103.89,Sea,Sea,Straits of Singapore
2236,1.22,1.23,103.89,103.9,Sea,Sea,Straits of Singapore
2237,1.22,1.23,103.9,103.91,Sea,Sea,Straits of Singapore
2238,1.22,1.23,103.91,103.92,Sea,Sea,Straits of Singapore
2239,1.22,1.23,103.92,103.93,Sea,Sea,Straits of Singapore
2240,1.22,1.23,103.93,103.94,Sea,Sea,Straits of Singapore
2241,1.23,1.24,103.38,103.39,Sea,Sea,Straits of Malacca
2242,1.23,1.24,103.39,103.4,Sea,Sea,Straits of Malacca
2243,1.23,1.24,103.4,103.41,Sea,Sea,Straits of Malacca
2244,1.23,1.24,103.41,103.42,Sea,Sea,Straits of Malacca
2245,1.23,1.24,103.42,103.43,Sea,Sea,Straits of Malacca
2246,1.23,1.24,103.43,103.44,Sea,Sea,Straits of Malacca
2247,1.23,1.24,103.44,103.45,Sea,Sea,Straits of Malacca
2248,1.23,1.24,103.45,103.46,Sea,Sea,Straits of Malacca
2249,1.23,1.24,103.46,103.47,Sea,Sea,Straits of Malacca
2250,1.23,1.24,103.47,103.48,Sea,Sea,Straits of Malacca
2251,1.23,1.24,103.48,103.49,Sea,Sea,Straits of Malacca
2252,1.23,1.24,103.49,103.5,Sea,Sea,Straits of Malacca
2253,1.23,1.24,103.5,103.51,Sea,Sea,Straits of Malacca
2254,1.23,1.24,103.51,103.52,Sea,Sea,Straits of Malacca
2255,1.23,1.24,103.52,103.53,Sea,Sea,Straits of Malacca
2256,1.23,1.24,103.53,103.54,Sea,Sea,Straits of Singapore
2257,1.23,1.24,103.54,103.55,Sea,Sea,Straits of Singapore
2258,1.23,1.24,103.55,103.56,Sea,Sea,Straits of Singapore
2259,1.23,1.24,103.56,103.57,Sea,Sea,Straits of Singapore
2260,1.23,1.24,103.57,103.58,Sea,Sea,Straits of Singapore
2261,1.23,1.24,103.58,103.59,Sea,Sea,Straits of Singapore
2262,1.23,1.24,103.59,103.6,Sea,Sea,Straits of Singapore
2263,1.23,1.24,103.6,103.61,Port,Port Tuas,Tuas
2264,1.23,1.24,103.61,103.62,Port,Port Tuas,Tuas
2265,1.23,1.24,103.62,103.63,Port,Port Tuas,Tuas
2266,1.23,1.24,103.63,103.64,Port,Port Tuas,Tuas
2267,1.23,1.24,103.64,103.65,Port,Port Tuas,Tuas
2268,1.23,1.24,103.65,103.66,Port,Port Jurong Island,Jurong island
2269,1.23,1.24,103.66,103.67,Port,Port Jurong Island,Jurong island
2270,1.23,1.24,103.67,103.68,Port,Port Jurong Island,Jurong island
2271,1.23,1.24,103.68,103.69,Port,Port Jurong Island,Jurong island
2272,1.23,1.24,103.69,103.7,Sea,Sea,Straits of Singapore
2273,1.23,1.24,103.7,103.71,Sea,Sea,Straits of Singapore
2274,1.23,1.24,103.71,103.72,Sea,Sea,Straits of Singapore
2275,1.23,1.24,103.72,103.73,Sea,Sea,Straits of Singapore
2276,1.23,1.24,103.73,103.74,Sea,Sea,Straits of Singapore
2277,1.23,1.24,103.74,103.75,Sea,Sea,Straits of Singapore
2278,1.23,1.24,103.75,103.76,Port,Port Bukom,Bukom
2279,1.23,1.24,103.76,103.77,Port,Port Bukom,Bukom
2280,1.23,1.24,103.77,103.78,Port,Port Bukom,Bukom
2281,1.23,1.24,103.78,103.79,Sea,Sea,Straits of Singapore
2282,1.23,1.24,103.79,103.8,Sea,Sea,Straits of Singapore
2283,1.23,1.24,103.8,103.81,Sea,Sea,Straits of Singapore
2284,1.23,1.24,103.81,103.82,Sea,Sea,Straits of Singapore
2285,1.23,1.24,103.82,103.83,Sea,Sea,Straits of Singapore
2286,1.23,1.24,103.83,103.84,Sea,Sea,Straits of Singapore
2287,1.23,1.24,103.84,103.85,Sea,Sea,Straits of Singapore
2288,1.23,1.24,103.85,103.86,Sea,Sea,Straits of Singapore
2289,1.23,1.24,103.86,103.87,Sea,Sea,Straits of Singapore
2290,1.23,1.24,103.87,103.88,Sea,Sea,Straits of Singapore
2291,1.23,1.24,103.88,103.89,Sea,Sea,Straits of Singapore
2292,1.23,1.24,103.89,103.9,Sea,Sea,Straits of Singapore
2293,1.23,1.24,103.9,103.91,Sea,Sea,Straits of Singapore
2294,1.23,1.24,103.91,103.92,Sea,Sea,Straits of Singapore
2295,1.23,1.24,103.92,103.93,Sea,Sea,Straits of Singapore
2296,1.23,1.24,103.93,103.94,Sea,Sea,Straits of Singapore
2297,1.24,1.25,103.38,103.39,Sea,Sea,Straits of Malacca
2298,1.24,1.25,103.39,103.4,Sea,Sea,Straits of Malacca
2299,1.24,1.25,103.4,103.41,Sea,Sea,Straits of Malacca
2300,1.24,1.25,103.41,103.42,Sea,Sea,Straits of Malacca
2301,1.24,1.25,103.42,103.43,Sea,Sea,Straits of Malacca
2302,1.24,1.25,103.43,103.44,Sea,Sea,Straits of Malacca
2303,1.24,1.25,103.44,103.45,Sea,Sea,Straits of Malacca
2304,1.24,1.25,103.45,103.46,Sea,Sea,Straits of Malacca
2305,1.24,1.25,103.46,103.47,Sea,Sea,Straits of Malacca
2306,1.24,1.25,103.47,103.48,Sea,Sea,Straits of Malacca
2307,1.24,1.25,103.48,103.49,Sea,Sea,Straits of Malacca
2308,1.24,1.25,103.49,103.5,Sea,Sea,Straits of Malacca
2309,1.24,1.25,103.5,103.51,Sea,Sea,Straits of Malacca
2310,1.24,1.25,103.51,103.52,Sea,Sea,Straits of Malacca
2311,1.24,1.25,103.52,103.53,Sea,Sea,Straits of Malacca
2312,1.24,1.25,103.53,103.54,Sea,Sea,Straits of Singapore
2313,1.24,1.25,103.54,103.55,Sea,Sea,Straits of Singapore
2314,1.24,1.25,103.55,103.56,Sea,Sea,Straits of Singapore
2315,1.24,1.25,103.56,103.57,Sea,Sea,Straits of Singapore
2316,1.24,1.25,103.57,103.58,Sea,Sea,Straits of Singapore
2317,1.24,1.25,103.58,103.59,Sea,Sea,Straits of Singapore
2318,1.24,1.25,103.59,103.6,Sea,Sea,Straits of Singapore
2319,1.24,1.25,103.6,103.61,Port,Port Tuas,Tuas
2320,1.24,1.25,103.61,103.62,Port,Port Tuas,Tuas
2321,1.24,1.25,103.62,103.63,Port,Port Tuas,Tuas
2322,1.24,1.25,103.63,103.64,Port,Port Tuas,Tuas
2323,1.24,1.25,103.64,103.65,Port,Port Tuas,Tuas
2324,1.24,1.25,103.65,103.66,Port,Port Jurong Island,Jurong island
2325,1.24,1.25,103.66,103.67,Port,Port Jurong Island,Jurong island
2326,1.24,1.25,103.67,103.68,Sea,Sea,"unnamed road, Singapore 627642, Singapore"
2327,1.24,1.25,103.68,103.69,Sea,Sea,"Meranti Crescent, Singapore 627521, Singapore"
2328,1.24,1.25,103.69,103.7,Port,Port Jurong Island,Jurong island
2329,1.24,1.25,103.7,103.71,Port,Port Jurong Island,Jurong island
2330,1.24,1.25,103.71,103.72,Sea,Sea,Straits of Singapore
2331,1.24,1.25,103.72,103.73,Sea,Sea,Straits of Singapore
2332,1.24,1.25,103.73,103.74,Sea,Sea,Straits of Singapore
2333,1.24,1.25,103.74,103.75,Sea,Sea,Straits of Singapore
2334,1.24,1.25,103.75,103.76,Sea,Sea,Straits of Singapore
2335,1.24,1.25,103.76,103.77,Sea,Sea,Straits of Singapore
2336,1.24,1.25,103.77,103.78,Sea,Sea,Straits of Singapore
2337,1.24,1.25,103.78,103.79,Sea,Sea,Straits of Singapore
2338,1.24,1.25,103.79,103.8,Sea,Sea,Straits of Singapore
2339,1.24,1.25,103.8,103.81,Sea,Sea,Straits of Singapore
2340,1.24,1.25,103.81,103.82,Sea,Sea,Straits of Singapore
2341,1.24,1.25,103.82,103.83,Sea,Sea,"Palawan Beach, Tanjong Beach Walk, Singapore 099891, Singapore"
2342,1.24,1.25,103.83,103.84,Sea,Sea,"Sentosa Golf Club Tanjong Course, Sentosa Cove, Cove Avenue, Singapore 098537, Singapore"
2343,1.24,1.25,103.84,103.85,Sea,Sea,"Sentosa Cove, Ocean Drive, Singapore 098374, Singapore"
2344,1.24,1.25,103.85,103.86,Sea,Sea,"Sentosa Cove, Singapore 098537, Singapore"
2345,1.24,1.25,103.86,103.87,Sea,Sea,Straits of Singapore
2346,1.24,1.25,103.87,103.88,Sea,Sea,Straits of Singapore
2347,1.24,1.25,103.88,103.89,Sea,Sea,Straits of Singapore
2348,1.24,1.25,103.89,103.9,Sea,Sea,Straits of Singapore
2349,1.24,1.25,103.9,103.91,Sea,Sea,Straits of Singapore
2350,1.24,1.25,103.91,103.92,Sea,Sea,Straits of Singapore
2351,1.24,1.25,103.92,103.93,Sea,Sea,Straits of Singapore
2352,1.24,1.25,103.93,103.94,Sea,Sea,Straits of Singapore
2353,1.25,1.26,103.38,103.39,Sea,Sea,Straits of Malacca
2354,1.25,1.26,103.39,103.4,Sea,Sea,Straits of Malacca
2355,1.25,1.26,103.4,103.41,Sea,Sea,Straits of Malacca
2356,1.25,1.26,103.41,103.42,Sea,Sea,Straits of Malacca
2357,1.25,1.26,103.42,103.43,Sea,Sea,Straits of Malacca
2358,1.25,1.26,103.43,103.44,Sea,Sea,Straits of Malacca
2359,1.25,1.26,103.44,103.45,Sea,Sea,Straits of Malacca
2360,1.25,1.26,103.45,103.46,Sea,Sea,Straits of Malacca
2361,1.25,1.26,103.46,103.47,Sea,Sea,Straits of Malacca
2362,1.25,1.26,103.47,103.48,Sea,Sea,Straits of Malacca
2363,1.25,1.26,103.48,103.49,Sea,Sea,Straits of Malacca
2364,1.25,1.26,103.49,103.5,Sea,Sea,Straits of Malacca
2365,1.25,1.26,103.5,103.51,Sea,Sea,Straits of Malacca
2366,1.25,1.26,103.51,103.52,Sea,Sea,Straits of Malacca
2367,1.25,1.26,103.52,103.53,Sea,Sea,Straits of Malacca
2368,1.25,1.26,103.53,103.54,Sea,Sea,Straits of Singapore
2369,1.25,1.26,103.54,103.55,Sea,Sea,Straits of Singapore
2370,1.25,1.26,103.55,103.56,Sea,Sea,Straits of Singapore
2371,1.25,1.26,103.56,103.57,Sea,Sea,Straits of Singapore
2372,1.25,1.26,103.57,103.58,Sea,Sea,Straits of Singapore
2373,1.25,1.26,103.58,103.59,Sea,Sea,Straits of Singapore
2374,1.25,1.26,103.59,103.6,Sea,Sea,Straits of Singapore
2375,1.25,1.26,103.6,103.61,Port,Port Tuas,Tuas
2376,1.25,1.26,103.61,103.62,Port,Port Tuas,Tuas
2377,1.25,1.26,103.62,103.63,Port,Port Tuas,Tuas
2378,1.25,1.26,103.63,103.64,Port,Port Tuas,Tuas
2379,1.25,1.26,103.64,103.65,Port,Port Tuas,Tuas
2380,1.25,1.26,103.65,103.66,Port,Port Jurong Island,Jurong island
2381,1.25,1.26,103.66,103.67,Sea,Sea,"Banyan Avenue, Singapore 627644, Singapore"
2382,1.25,1.26,103.67,103.68,Sea,Sea,"Banyan Fire Station, 15 Tembusu Crescent, Singapore 627642, Singapore"
2383,1.25,1.26,103.68,103.69,Sea,Sea,"Banyan View, Singapore 627521, Singapore"
2384,1.25,1.26,103.69,103.7,Sea,Sea,"Sakra Road, Singapore 627876, Singapore"
2385,1.25,1.26,103.7,103.71,Sea,Sea,"Sakra Avenue, Singapore 627876, Singapore"
2386,1.25,1.26,103.71,103.72,Sea,Sea,"Sakra View, Singapore 627876, Singapore"
2387,1.25,1.26,103.72,103.73,Sea,Sea,Straits of Singapore
2388,1.25,1.26,103.73,103.74,Sea,Sea,Straits of Singapore
2389,1.25,1.26,103.74,103.75,Sea,Sea,Straits of Singapore
2390,1.25,1.26,103.75,103.76,Sea,Sea,Straits of Singapore
2391,1.25,1.26,103.76,103.77,Sea,Sea,Straits of Singapore
2392,1.25,1.26,103.77,103.78,Sea,Sea,Straits of Singapore
2393,1.25,1.26,103.78,103.79,Port,Port Pasir Panjang,Pasir Panjang
2394,1.25,1.26,103.79,103.8,Sea,Sea,Straits of Singapore
2395,1.25,1.26,103.8,103.81,Sea,Sea,Straits of Singapore
2396,1.25,1.26,103.81,103.82,Sea,Sea,"Fort Siloso, Imbiah Trail, Singapore 099537, Singapore"
2397,1.25,1.26,103.82,103.83,Sea,Sea,"Gateway Avenue, Singapore 098267, Singapore"
2398,1.25,1.26,103.83,103.84,Port,Port Brani,Brani
2399,1.25,1.26,103.84,103.85,Port,Port Brani,Brani
2400,1.25,1.26,103.85,103.86,Sea,Sea,Straits of Singapore
2401,1.25,1.26,103.86,103.87,Sea,Sea,Straits of Singapore
2402,1.25,1.26,103.87,103.88,Sea,Sea,Straits of Singapore
2403,1.25,1.26,103.88,103.89,Sea,Sea,Straits of Singapore
2404,1.25,1.26,103.89,103.9,Sea,Sea,Straits of Singapore
2405,1.25,1.26,103.9,103.91,Sea,Sea,Straits of Singapore
2406,1.25,1.26,103.91,103.92,Sea,Sea,Straits of Singapore
2407,1.25,1.26,103.92,103.93,Sea,Sea,Straits of Singapore
2408,1.25,1.26,103.93,103.94,Sea,Sea,Straits of Singapore
2409,1.26,1.27,103.38,103.39,Sea,Sea,Straits of Malacca
2410,1.26,1.27,103.39,103.4,Sea,Sea,Straits of Malacca
2411,1.26,1.27,103.4,103.41,Sea,Sea,Straits of Malacca
2412,1.26,1.27,103.41,103.42,Sea,Sea,Straits of Malacca
2413,1.26,1.27,103.42,103.43,Sea,Sea,Straits of Malacca
2414,1.26,1.27,103.43,103.44,Sea,Sea,Straits of Malacca
2415,1.26,1.27,103.44,103.45,Sea,Sea,Straits of Malacca
2416,1.26,1.27,103.45,103.46,Sea,Sea,Straits of Malacca
2417,1.26,1.27,103.46,103.47,Sea,Sea,Straits of Malacca
2418,1.26,1.27,103.47,103.48,Sea,Sea,Straits of Malacca
2419,1.26,1.27,103.48,103.49,Sea,Sea,Straits of Malacca
2420,1.26,1.27,103.49,103.5,Sea,Sea,Straits of Malacca
2421,1.26,1.27,103.5,103.51,Sea,Sea,Straits of Malacca
2422,1.26,1.27,103.51,103.52,Sea,Sea,Johor Straits
2423,1.26,1.27,103.52,103.53,Sea,Sea,Johor Straits
2424,1.26,1.27,103.53,103.54,Sea,Sea,Johor Straits
2425,1.26,1.27,103.54,103.55,Sea,Sea,Johor Straits
2426,1.26,1.27,103.55,103.56,Sea,Sea,Johor Straits
2427,1.26,1.27,103.56,103.57,Sea,Sea,Johor Straits
2428,1.26,1.27,103.57,103.58,Sea,Sea,Johor Straits
2429,1.26,1.27,103.58,103.59,Sea,Sea,Johor Straits
2430,1.26,1.27,103.59,103.6,Sea,Sea,Johor Straits
2431,1.26,1.27,103.6,103.61,Sea,Sea,"Tuas South Boulevard, Singapore 636991, Singapore"
2432,1.26,1.27,103.61,103.62,Sea,Sea,"Tuas Terminal Gateway, Singapore 636991, Singapore"
2433,1.26,1.27,103.62,103.63,Sea,Sea,"Tuas South Avenue 5, Singapore 636834, Singapore"
2434,1.26,1.27,103.63,103.64,Sea,Sea,"Tuas South Way, Singapore 636937, Singapore"
2435,1.26,1.27,103.64,103.65,Port,Port Tuas,Tuas
2436,1.26,1.27,103.65,103.66,Port,Port Jurong Island,Jurong island
2437,1.26,1.27,103.66,103.67,Sea,Sea,"Tembusu Avenue, Singapore 627644, Singapore"
2438,1.26,1.27,103.67,103.68,Sea,Sea,"Banyan Avenue, Singapore 627644, Singapore"
2439,1.26,1.27,103.68,103.69,Sea,Sea,"Jurong Rock Caverns (JRC), Jurong Island Highway, Singapore 627521, Singapore"
2440,1.26,1.27,103.69,103.7,Sea,Sea,"Jurong Island Highway, Singapore 627878, Singapore"
2441,1.26,1.27,103.7,103.71,Port,Port Jurong Island,Jurong island
2442,1.26,1.27,103.71,103.72,Port,Port Jurong Island,Jurong island
2443,1.26,1.27,103.72,103.73,Sea,Sea,"Ayer Merbau Road, Singapore 628209, Singapore"
2444,1.26,1.27,103.73,103.74,Port,Port Jurong Island,Jurong island
2445,1.26,1.27,103.74,103.75,Sea,Sea,Straits of Singapore
2446,1.26,1.27,103.75,103.76,Sea,Sea,Straits of Singapore
2447,1.26,1.27,103.76,103.77,Sea,Sea,Straits of Singapore
2448,1.26,1.27,103.77,103.78,Port,Port Pasir Panjang,Pasir Panjang
2449,1.26,1.27,103.78,103.79,Port,Port Pasir Panjang,Pasir Panjang
2450,1.26,1.27,103.79,103.8,Port,Port Pasir Panjang,Pasir Panjang
2451,1.26,1.27,103.8,103.81,Sea,Sea,"Car Park 2, Fort Siloso, Port Road, Singapore 109918, Singapore"
2452,1.26,1.27,103.81,103.82,Sea,Sea,"26 Keppel Bay Drive, Singapore 098632, Singapore"
2453,1.26,1.27,103.82,103.83,Sea,Sea,"St. James Power Station, Keppel Terminal Avenue, Singapore 098828, Singapore"
2454,1.26,1.27,103.83,103.84,Port,Port Brani,Brani
2455,1.26,1.27,103.84,103.85,Port,Port Tanjong Pagar,Tanjong Pagar
2456,1.26,1.27,103.85,103.86,Port,Port Tanjong Pagar,Tanjong Pagar
2457,1.26,1.27,103.86,103.87,Port,Port Marina Bay Cruise Centre,Marina Bay Cruise Centre
2458,1.26,1.27,103.87,103.88,Sea,Sea,Straits of Singapore
2459,1.26,1.27,103.88,103.89,Sea,Sea,Straits of Singapore
2460,1.26,1.27,103.89,103.9,Sea,Sea,Straits of Singapore
2461,1.26,1.27,103.9,103.91,Sea,Sea,Straits of Singapore
2462,1.26,1.27,103.91,103.92,Sea,Sea,Straits of Singapore
2463,1.26,1.27,103.92,103.93,Sea,Sea,Straits of Singapore
2464,1.26,1.27,103.93,103.94,Sea,Sea,Straits of Singapore
