date_,geo_subcategory,shipcategory,avgspeed,sdspeed,minspeed,maxspeed
9/12/2019,Port Bukom,CARGO,8.54,3.169858041,4.2,12
9/12/2019,Port Bukom,TANKER,1.472527473,2.590712726,0,9.7
9/12/2019,Port Bukom,PASSENGER,,,,
9/12/2019,Port Tanjong Pagar,CARGO,4.1,,4.1,4.1
9/12/2019,Port Tanjong Pagar,TANKER,0.05,0.070710678,0,0.1
9/12/2019,Port Tanjong Pagar,PASSENGER,,,,
9/12/2019,Port Jurong Island,CARGO,5.739130435,3.612039402,0,14.1
9/12/2019,Port Jurong Island,TANKER,1.36987013,2.708903012,0,13.8
9/12/2019,Port Jurong Island,PASSENGER,,,,
9/12/2019,Port Tuas,CARGO,1.588235294,2.655155917,0,9.1
9/12/2019,Port Tuas,TANKER,4.230379747,3.650337337,0,10.5
9/12/2019,Port Tuas,PASSENGER,,,,
9/12/2019,Port Marina Bay Cruise Centre,CARGO,,,,
9/12/2019,Port Marina Bay Cruise Centre,TANKER,,,,
9/12/2019,Port Marina Bay Cruise Centre,PASSENGER,,,,
9/12/2019,Port Pasir Panjang,CARGO,0.751746725,1.620859379,0,8.6
9/12/2019,Port Pasir Panjang,TANKER,0.842013129,1.981257214,0,11.5
9/12/2019,Port Pasir Panjang,PASSENGER,,,,
9/12/2019,Port Brani,CARGO,0.325,0.275378527,0,0.6
9/12/2019,Port Brani,TANKER,0.1,,0.1,0.1
9/12/2019,Port Brani,PASSENGER,,,,
9/12/2019,Sea,CARGO,6.301169265,5.696061658,0,20.1
9/12/2019,Sea,TANKER,3.262272811,4.190234811,0,49.3
9/12/2019,Sea,PASSENGER,9.25,4.236744033,6.3,15.4
9/12/2020,Port Bukom,CARGO,10.32307692,2.387171913,6.5,14.9
9/12/2020,Port Bukom,TANKER,2.223762376,3.099011224,0,10.9
9/12/2020,Port Bukom,PASSENGER,,,,
9/12/2020,Port Tanjong Pagar,CARGO,0.15,0.40620192,0,1.3
9/12/2020,Port Tanjong Pagar,TANKER,,,,
9/12/2020,Port Tanjong Pagar,PASSENGER,,,,
9/12/2020,Port Jurong Island,CARGO,6.04372093,3.834477766,0,14.5
9/12/2020,Port Jurong Island,TANKER,1.538584337,2.820235671,0,51.2
9/12/2020,Port Jurong Island,PASSENGER,,,,
9/12/2020,Port Tuas,CARGO,1.712962963,3.324985914,0,10.8
9/12/2020,Port Tuas,TANKER,0.38620283,1.586070033,0,19.2
9/12/2020,Port Tuas,PASSENGER,,,,
9/12/2020,Port Marina Bay Cruise Centre,CARGO,,,,
9/12/2020,Port Marina Bay Cruise Centre,TANKER,,,,
9/12/2020,Port Marina Bay Cruise Centre,PASSENGER,,,,
9/12/2020,Port Pasir Panjang,CARGO,0.48054755,1.37293196,0,16
9/12/2020,Port Pasir Panjang,TANKER,0.945107914,2.060003728,0,12.2
9/12/2020,Port Pasir Panjang,PASSENGER,,,,
9/12/2020,Port Brani,CARGO,0.935294118,1.668809896,0,5.5
9/12/2020,Port Brani,TANKER,0.014285714,0.037796447,0,0.1
9/12/2020,Port Brani,PASSENGER,,,,
9/12/2020,Sea,CARGO,7.606523379,6.092830097,0,97.5
9/12/2020,Sea,TANKER,3.081558378,4.384761185,0,64.7
9/12/2020,Sea,PASSENGER,,,,
